Entity,Year,Combustibles fósiles (TWh),Nuclear (TWh),Geotérmica/Biomasa (TWh),Solar (TWh),Eólica (TWh),Hidroeléctrica (TWh)
Netherlands,1970,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1971,44.499,0.405,0.0,0.0,0.0,0.0
Netherlands,1972,49.225,0.326,0.0,0.0,0.0,0.0
Netherlands,1973,51.519,1.108,0.0,0.0,0.0,0.0
Netherlands,1974,51.484,3.277,0.0,0.0,0.0,0.0
Netherlands,1975,50.12,3.335,0.803,0.0,0.0,0.0
Netherlands,1976,53.393,3.872,0.872,0.0,0.0,0.0
Netherlands,1977,53.709,3.71,0.867,0.0,0.0,0.0
Netherlands,1978,56.325,4.06,1.211,0.0,0.0,0.0
Netherlands,1979,59.869,3.489,1.106,0.0,0.0,0.0
Netherlands,1980,59.582,4.2,1.024,0.0,0.0,0.0
Netherlands,1981,59.31,3.658,1.085,0.0,0.0,0.0
Netherlands,1982,56.15,3.897,0.265,0.0,0.0,0.0
Netherlands,1983,55.83,3.589,0.231,0.0,0.0,0.0
Netherlands,1984,59.05,3.711,0.017,0.0,0.0,0.0
Netherlands,1985,58.604,3.899,0.441,0.0,0.0,0.003
Netherlands,1986,62.385,4.216,0.553,0.0,0.001,0.003
Netherlands,1987,64.158,3.556,0.702,0.0,0.002,0.001
Netherlands,1988,65.083,3.675,0.835,0.0,0.016,0.002
Netherlands,1989,68.071,4.019,0.9,0.0,0.023,0.037
Netherlands,1990,67.092,3.502,0.67,0.0,0.056,0.085
Netherlands,1991,69.561,3.329,0.75,0.0,0.088,0.104
Netherlands,1992,71.833,3.8,0.752,0.001,0.147,0.12
Netherlands,1993,71.395,3.948,0.863,0.001,0.174,0.092
Netherlands,1994,73.879,3.967,0.939,1e-05,0.238,0.1
Netherlands,1995,74.847,4.018,1.017,0.001,0.317,0.088
Netherlands,1996,78.352,4.16,1.316,0.002,0.437,0.08
Netherlands,1997,80.846,2.408,1.463,0.002,0.475,0.092
Netherlands,1998,83.654,3.814,1.590281,0.0035,0.64,0.11231
Netherlands,1999,79.004,3.832,1.788338,0.00527,0.645,0.090249
Netherlands,2000,81.277,3.926,2.013194,0.00771,0.829,0.142393
Netherlands,2001,84.938,3.976,2.358034,0.01306,0.825,0.117324
Netherlands,2002,86.631,3.915,2.906752,0.01704,0.946,0.109636
Netherlands,2003,87.255,4.018,2.547534,0.03074,1.318,0.072023
Netherlands,2004,90.553,3.822,3.324906,0.03314,1.867,0.095732
Netherlands,2005,86.789,3.997,5.276719,0.034199,2.067,0.088
Netherlands,2006,85.745,3.469,5.194,0.035223,2.734,0.105199
Netherlands,2007,91.695,4.2,4.026282,0.035712,3.437,0.107
Netherlands,2008,92.238,4.169,5.082893,0.038889,4.258333,0.1
Netherlands,2009,96.966,4.248,6.111,0.044444,4.583333,0.097222
Netherlands,2010,102.386,3.969,7.058056,0.059444,3.993056,0.104167
Netherlands,2011,95.619,4.141,7.083559,0.100344,5.100171,0.057
Netherlands,2012,84.937,3.915,7.203605,0.253753,4.981829,0.104388
Netherlands,2013,84.812,2.891,5.954,0.5159,5.627148,0.114312
Netherlands,2014,85.848,4.091,5.013182,0.784762,5.797334,0.111925
Netherlands,2015,89.364,4.078,4.93,1.121509,7.549873,0.093
Netherlands,2016,93.329,3.96,4.90458,1.559424,8.170458,0.1010101
Netherlands,2017,93.02391499999999,3.402478,4.59935,2.204346,10.568801,0.061616164
Netherlands,2018,89.339829,3.51477,4.571278,3.709364,10.548511,0.07272727
Netherlands,2019,92.191963,3.909748,5.814188,5.399406,11.507927,0.07474747
Netherlands,2020,83.97743700000001,4.087363,8.847524,8.764745,15.33913,0.046464644
Netherlands,2021,75.398421,3.827956,10.798826,11.435667,17.894152,0.08888889
Netherlands,2022,66.74413899999999,4.156313,0.0,0.0,0.0,0.0
New Zealand,1965,0.0,0.0,1.348,0.0,0.0,10.01878
New Zealand,1966,0.0,0.0,1.359,0.0,0.0,10.805433
New Zealand,1967,0.0,0.0,1.134,0.0,0.0,11.220857
New Zealand,1968,0.0,0.0,1.295,0.0,0.0,11.773282
New Zealand,1969,0.0,0.0,1.327,0.0,0.0,11.63628
New Zealand,1970,0.0,0.0,1.273,0.0,0.0,12.67042
New Zealand,1971,1.105,0.0,1.256,0.0,0.0,14.393986
New Zealand,1972,2.081,0.0,1.257,0.0,0.0,15.264607
New Zealand,1973,2.972,0.0,1.243,0.0,0.0,15.09667
New Zealand,1974,3.049,0.0,2.0790577,0.0,0.0,15.188889
New Zealand,1975,2.086,0.0,2.1061628,0.0,0.0,16.663637
New Zealand,1976,4.956,0.0,2.054847,0.0,0.0,15.49899
New Zealand,1977,5.741,0.0,1.9780049,0.0,0.0,14.720202
New Zealand,1978,4.486,0.0,2.0011628,0.0,0.0,15.6595955
New Zealand,1979,1.99,0.0,1.8775839,0.0,0.0,18.443434
New Zealand,1980,2.171,0.0,1.9714787,0.0,0.0,19.364647
New Zealand,1981,2.486,0.0,1.938584,0.0,0.0,19.679798
New Zealand,1982,5.484,0.0,1.9683207,0.0,0.0,18.30404
New Zealand,1983,4.762,0.0,1.9863839,0.0,0.0,19.751514
New Zealand,1984,5.719,0.0,2.1384313,0.0,0.0,20.376768
New Zealand,1985,6.488,0.0,2.0102081,0.0,0.0,19.707859
New Zealand,1986,5.224,0.0,2.0830345,0.0,0.0,22.097696
New Zealand,1987,5.44,0.0,2.0779002,0.0,0.0,21.928556
New Zealand,1988,5.071,0.0,2.087283,0.0,0.0,22.962656
New Zealand,1989,6.861,0.0,2.578135,0.0,0.0,22.558859
New Zealand,1990,6.382734,0.0,2.9529426,0.0,0.0,23.185303
New Zealand,1991,7.528183,0.0,3.1218293,0.0,0.0,22.894464
New Zealand,1992,8.953952,0.0,3.0693219,0.0,0.000690909,21.092667
New Zealand,1993,7.80828,0.0,3.2180853,0.0,0.000985859,23.492899
New Zealand,1994,6.1885010000000005,0.0,3.0746424,0.0,0.001010101,25.83708
New Zealand,1995,5.755568,0.0,3.0245616,0.0,0.001010101,27.534758
New Zealand,1996,7.5685709999999995,0.0,2.9514518,0.0,0.008326263,26.18293
New Zealand,1997,11.031531999999999,0.0,3.0464327,0.0,0.013593556,23.258162
New Zealand,1998,9.03126,0.0,3.3079102,0.0,0.022069696,25.319334
New Zealand,1999,11.348035,0.0,3.5562158,0.0,0.03899293,22.919535
New Zealand,2000,10.993074,0.0,3.7408855,0.0,0.120208085,24.434969
New Zealand,2001,14.275378,0.0,3.5297565,0.0,0.13898788,21.681162
New Zealand,2002,12.209339,0.0,3.3669994,0.0,0.15548317,24.873026
New Zealand,2003,13.693166999999999,0.0,3.2766335,0.0,0.14654097,23.622797
New Zealand,2004,11.656353999999999,0.0,3.3947048,0.0,0.36153665,27.240088
New Zealand,2005,15.119620999999999,0.0,3.8075435,0.0,0.6143859,23.327555
New Zealand,2006,15.161738,0.0,4.0715566,0.0,0.6222169,23.573221
New Zealand,2007,14.973852,0.0,4.2583714,0.003405895,0.92987984,23.6405
New Zealand,2008,15.528164,0.0,4.893002,0.003455616,1.0584577,22.347338
New Zealand,2009,12.169096,0.0,5.582571,0.003589863,1.4764609,24.217442
New Zealand,2010,11.90932,0.0,6.608745,0.003828525,1.6371758,24.726507
New Zealand,2011,10.519599,0.0,6.9373813,0.004126869,1.9572189,25.110668
New Zealand,2012,12.365117,0.0,7.1866794,0.004822949,2.0791955,22.896656
New Zealand,2013,11.029813,0.0,7.578271,0.006684401,2.0218704,23.029074
New Zealand,2014,8.963064000000001,0.0,8.363213,0.018719712,2.2112238,24.31806
New Zealand,2015,8.679594,0.0,8.959386,0.03660029,2.36413,24.529943
New Zealand,2016,6.763046,0.0,8.945971,0.056519784,2.3407655,25.93505
New Zealand,2017,8.202537,0.0,8.977402,0.076848954,2.091049,25.175854
New Zealand,2018,7.254003,0.0,8.898494,0.100447185,2.0679657,26.25458
New Zealand,2019,8.067402,0.0,8.981838,0.1275935,2.2556674,25.598652
New Zealand,2020,8.67186,0.0,9.017193,0.16023193,2.304797,24.268194
New Zealand,2021,8.234186,0.0,9.014577,0.2048571,2.642094,24.223217
New Zealand,2022,5.960891999999999,0.0,0.0,0.0,0.0,0.0
Non-OECD (BP),1965,0.0,0.0,0.0,0.0,0.0,205.50403
Non-OECD (BP),1966,0.0,0.0,0.0,0.0,0.0,225.00163
Non-OECD (BP),1967,0.0,0.0,0.0,0.0,0.0,226.82933
Non-OECD (BP),1968,0.0,0.0,0.0,0.0,0.0,258.71475
Non-OECD (BP),1969,0.0,0.0,0.0,0.0,0.0,283.53003
Non-OECD (BP),1970,0.0,0.0,0.57093334,0.0,0.0,312.43375
Non-OECD (BP),1971,0.0,0.0,2.251386,0.0,0.0,328.92706
Non-OECD (BP),1972,0.0,0.0,2.2505975,0.0,0.0,347.28278
Non-OECD (BP),1973,0.0,0.0,2.3957705,0.0,0.0,363.5008
Non-OECD (BP),1974,0.0,0.0,2.518155,0.0,0.0,401.17343
Non-OECD (BP),1975,0.0,0.0,2.805168,0.0,0.0,417.6516
Non-OECD (BP),1976,0.0,0.0,3.2733002,0.0,0.0,448.3687
Non-OECD (BP),1977,0.0,0.0,3.6018486,0.0,0.0,489.75986
Non-OECD (BP),1978,0.0,0.0,3.984917,0.0,0.0,540.83716
Non-OECD (BP),1979,0.0,0.0,4.910943,0.0,0.0,575.6187
Non-OECD (BP),1980,0.0,0.0,6.325481,0.0,0.0,619.45355
Non-OECD (BP),1981,0.0,0.0,8.6919365,0.0,0.0,640.0589
Non-OECD (BP),1982,0.0,0.0,9.309695,0.0,0.0,641.54565
Non-OECD (BP),1983,0.0,0.0,11.086061,0.0,0.0,667.4761
Non-OECD (BP),1984,0.0,0.0,11.324791,0.0,0.0,728.04846
Non-OECD (BP),1985,0.0,0.0,11.828258,0.0,0.0,766.988
Non-OECD (BP),1986,0.0,0.0,12.043505,0.0,0.0,799.71075
Non-OECD (BP),1987,0.0,0.0,11.8099165,0.0,0.0,825.0114
Non-OECD (BP),1988,0.0,0.0,12.005912,0.0,0.0,875.1517
Non-OECD (BP),1989,0.0,0.0,12.956703,0.0,0.0,896.75433
Non-OECD (BP),1990,0.0,0.0,15.417915,0.002,0.034333333,929.2613
Non-OECD (BP),1991,0.0,0.0,15.48251,0.002,0.12300091,965.396
Non-OECD (BP),1992,0.0,0.0,17.113373,0.003,0.22078313,977.707
Non-OECD (BP),1993,0.0,0.0,16.804276,0.004,0.31203565,1034.5187
Non-OECD (BP),1994,0.0,0.0,18.820713,0.005,0.5899073,1091.9196
Non-OECD (BP),1995,0.0,0.0,22.515495,0.008010101,1.1282852,1131.8097
Non-OECD (BP),1996,0.0,0.0,23.660301,0.015060606,1.0246195,1129.474
Non-OECD (BP),1997,0.0,0.0,27.072464,0.017062606,1.3045784,1149.2561
Non-OECD (BP),1998,0.0,0.0,29.586843,0.020089606,1.5659337,1202.3615
Non-OECD (BP),1999,0.0,0.0,34.52765,0.023196615,2.1388931,1209.0795
Non-OECD (BP),2000,0.0,0.0,39.21229,0.044632446,2.6595974,1251.4701
Non-OECD (BP),2001,0.0,0.0,41.591484,0.06454694,3.6127121,1285.2117
Non-OECD (BP),2002,0.0,0.0,43.616936,0.08758688,3.907609,1309.6598
Non-OECD (BP),2003,0.0,0.0,47.146294,0.11402237,4.67834,1330.0963
Non-OECD (BP),2004,0.0,0.0,50.69905,0.13750423,7.8997703,1493.1588
Non-OECD (BP),2005,0.0,0.0,54.292282,0.16289544,9.469675,1576.0785
Non-OECD (BP),2006,0.0,0.0,61.04571,0.21474116,15.197648,1663.3641
Non-OECD (BP),2007,0.0,0.0,70.04063,0.31159696,20.124887,1749.7335
Non-OECD (BP),2008,0.0,0.0,81.582054,0.40451974,31.50779,1873.4684
Non-OECD (BP),2009,0.0,0.0,94.9777,0.6187872,48.95377,1885.0929
Non-OECD (BP),2010,0.0,0.0,113.13499,1.3379903,76.895454,2030.7882
Non-OECD (BP),2011,0.0,0.0,121.12756,4.683093,109.07014,2056.1714
Non-OECD (BP),2012,0.0,0.0,132.05638,9.249832,146.98158,2200.5352
Non-OECD (BP),2013,0.0,0.0,148.61955,17.950787,191.65837,2329.115
Non-OECD (BP),2014,0.0,0.0,170.96185,38.16274,226.84457,2451.1494
Non-OECD (BP),2015,0.0,0.0,191.84166,60.593838,271.90057,2456.1135
Non-OECD (BP),2016,0.0,0.0,198.78886,99.07354,354.1591,2563.1506
Non-OECD (BP),2017,0.0,0.0,221.45059,167.85309,441.95383,2624.4407
Non-OECD (BP),2018,0.0,0.0,258.6427,251.87541,525.18384,2702.4075
Non-OECD (BP),2019,0.0,0.0,285.70352,330.9863,590.2074,2784.2197
Non-OECD (BP),2020,0.0,0.0,315.6815,403.7636,661.05914,2862.6907
Non-OECD (BP),2021,0.0,0.0,352.69214,509.2423,885.2322,2833.551
Non-OECD Americas,1971,61.283,0.0,0.0,0.0,0.0,0.0
Non-OECD Americas,1972,65.328,0.0,0.0,0.0,0.0,0.0
Non-OECD Americas,1973,69.366,0.0,0.0,0.0,0.0,0.0
Non-OECD Americas,1974,66.916,1.036,0.0,0.0,0.0,0.0
Non-OECD Americas,1975,67.784,2.517,0.0,0.0,0.0,0.0
Non-OECD Americas,1976,73.011,2.572,0.0,0.0,0.0,0.0
Non-OECD Americas,1977,79.712,1.637,0.0,0.0,0.0,0.0
Non-OECD Americas,1978,82.648,2.896,0.0,0.0,0.0,0.0
Non-OECD Americas,1979,88.103,2.692,0.0,0.0,0.0,0.0
Non-OECD Americas,1980,91.141,2.34,0.0,0.0,0.0,0.0
Non-OECD Americas,1981,93.047,2.816,0.0,0.0,0.0,0.0
Non-OECD Americas,1982,91.261,1.87,0.0,0.0,0.0,0.0
Non-OECD Americas,1983,92.616,3.406,0.0,0.0,0.0,0.0
Non-OECD Americas,1984,91.521,6.284,0.0,0.0,0.0,0.0
Non-OECD Americas,1985,89.416,9.147,0.0,0.0,0.0,0.0
Non-OECD Americas,1986,101.697,5.855,0.0,0.0,0.0,0.0
Non-OECD Americas,1987,101.266,7.438,0.0,0.0,0.0,0.0
Non-OECD Americas,1988,111.492,6.406,0.0,0.0,0.0,0.0
Non-OECD Americas,1989,113.45,6.869,0.0,0.0,0.0,0.0
Non-OECD Americas,1990,105.512,9.518,0.0,0.0,0.0,0.0
Non-OECD Americas,1991,107.67,9.198,0.0,0.0,0.0,0.0
Non-OECD Americas,1992,114.034,8.84,0.0,0.0,0.0,0.0
Non-OECD Americas,1993,114.146,8.192,0.0,0.0,0.0,0.0
Non-OECD Americas,1994,116.208,8.29,0.0,0.0,0.0,0.0
Non-OECD Americas,1995,129.385,9.585,0.0,0.0,0.0,0.0
Non-OECD Americas,1996,141.532,9.886,0.0,0.0,0.0,0.0
Non-OECD Americas,1997,144.875,11.13,0.0,0.0,0.0,0.0
Non-OECD Americas,1998,159.226,10.718,0.0,0.0,0.0,0.0
Non-OECD Americas,1999,182.051,11.083,0.0,0.0,0.0,0.0
Non-OECD Americas,2000,186.911,12.223,0.0,0.0,0.0,0.0
Non-OECD Americas,2001,194.973,21.338,0.0,0.0,0.0,0.0
Non-OECD Americas,2002,195.707,19.657,0.0,0.0,0.0,0.0
Non-OECD Americas,2003,205.729,20.924,0.0,0.0,0.0,0.0
Non-OECD Americas,2004,225.883,19.48,0.0,0.0,0.0,0.0
Non-OECD Americas,2005,232.566,16.728,0.0,0.0,0.0,0.0
Non-OECD Americas,2006,240.624,21.445,0.0,0.0,0.0,0.0
Non-OECD Americas,2007,254.048,19.567,0.0,0.0,0.0,0.0
Non-OECD Americas,2008,283.663,21.299,0.0,0.0,0.0,0.0
Non-OECD Americas,2009,261.869,21.119,0.0,0.0,0.0,0.0
Non-OECD Americas,2010,301.463,21.694,0.0,0.0,0.0,0.0
Non-OECD Americas,2011,294.872,22.03,0.0,0.0,0.0,0.0
Non-OECD Americas,2012,341.46,22.433,0.0,0.0,0.0,0.0
Non-OECD Americas,2013,380.225,21.657,0.0,0.0,0.0,0.0
Non-OECD Americas,2014,414.272,20.892,0.0,0.0,0.0,0.0
Non-OECD Americas,2015,426.341,21.773,0.0,0.0,0.0,0.0
Non-OECD Americas,2016,390.697024,24.149,0.0,0.0,0.0,0.0
Non-OECD Americas,2017,361.79109600000004,21.852809,0.0,0.0,0.0,0.0
Non-OECD Americas,2018,343.77939899999996,22.575402999999998,0.0,0.0,0.0,0.0
Non-OECD Americas,2019,342.074137,24.606982,0.0,0.0,0.0,0.0
Non-OECD Americas,2020,301.38212400000003,24.75955,0.0,0.0,0.0,0.0
Non-OECD Americas,2021,358.109309,25.581593,0.0,0.0,0.0,0.0
Non-OECD Americas,2022,287.125165,22.547248,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1971,197.743008,1.294,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1972,221.249367,1.237,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1973,239.643139,2.7,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1974,242.69192,2.665,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1975,277.85026,3.231,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1976,301.56265,3.862,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1977,332.1915,2.792,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1978,374.55785,5.671,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1979,404.57077000000004,9.312,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1980,430.38084999999995,11.202,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1981,438.11226,13.839,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1982,465.70797,15.289,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1983,493.2604,22.678,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1984,535.97086,28.988,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1985,587.0155,34.055,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1986,653.85808,32.393,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1987,741.7594399999999,38.665,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1988,816.24888,36.722,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1989,892.4015400000001,32.931,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1990,951.9574399999999,39.3,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1991,1063.89592,41.2,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1992,1176.18679,41.153,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1993,1296.39403,41.853,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1994,1393.18454,55.786,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1995,1527.6744899999999,56.614,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1996,1664.03048,61.543,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1997,1776.18748,61.145,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1998,1839.08357,63.172,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),1999,1972.6321200000002,66.60412,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2000,2138.7125499999997,74.13949000000001,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2001,2253.32821,74.72359,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2002,2475.43732,85.81,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2003,2785.43887,101.774,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2004,3074.86324,109.765,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2005,3373.55411,112.868,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2006,3766.14806,115.803,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2007,4197.56184,122.703,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2008,4309.17541,125.766,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2009,4596.49281,133.23544,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2010,5054.748604,145.1954,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2011,5615.168192,166.01756,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2012,5778.38629,175.23511,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2013,6180.0481,192.56979,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2014,6494.880005,216.83254,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2015,6519.613203,249.27862,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2016,6798.407864,289.863,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2017,7219.175637,318.741531,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2018,7539.105331000001,369.758912,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2019,7724.34145,437.96588199999997,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2020,7670.259475,450.070245,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2021,8297.461704,501.596948,0.0,0.0,0.0,0.0
Non-OECD Asia (including China),2022,8604.971502,514.304966,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1971,714.812,6.1,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1972,775.907,9.2,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1973,836.605,12.0,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1974,875.862,26.928,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1975,930.25,42.554,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1976,1000.561,48.989,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1977,1027.139,52.884,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1978,1060.694,55.91,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1979,1092.336,61.18,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1980,1123.028,79.165,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1981,1145.295,95.41,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1982,1193.022,109.279,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1983,1234.443,126.234,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1984,1257.58,159.155,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1985,1274.529,184.184,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1986,1342.33,177.089,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1987,1379.846,205.931,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1988,1380.702,235.865,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1989,1413.195,231.854,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1990,1388.057,209.149,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1991,1324.843,208.299,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1992,1210.458,204.928,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1993,1100.692,208.402,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1994,994.102,182.003,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1995,963.829,187.62,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1996,933.625,210.395,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1997,905.445,212.689,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1998,884.401,204.354,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,1999,877.169,217.029,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2000,911.653,233.695,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2001,922.399,240.09,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2002,928.154,247.636,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2003,972.011,255.932,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2004,976.675,256.293,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2005,993.04,265.126,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2006,1056.15,274.426,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2007,1080.769,277.486,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2008,1122.872,282.378,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2009,1030.169,276.01,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2010,1088.675,288.929,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2011,1137.804,293.798,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2012,1152.161,297.233,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2013,1133.492999,283.866,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2014,1115.8166,299.154,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2015,1101.041,312.908,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2016,1111.9215800000002,307.006,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2017,1107.846329,318.393241,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2018,1134.785645,318.546036,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2019,1125.0967520000002,322.020138,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2020,1066.699335,323.134206,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2021,1135.733688,345.128,0.0,0.0,0.0,0.0
Non-OECD Europe and Eurasia,2022,1129.160346,322.665532,0.0,0.0,0.0,0.0
Non-OECD Total,1971,1057.854008,7.394,0.0,0.0,0.0,0.0
